case:concept:name,concept:name,time:timestamp,Bracket,Opening
High_Elo_Van't_Kruijs_Opening_31990,Bb2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31990,Ne4,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,c5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,c4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,cxd4,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,exd4,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,Nf6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,Nf3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31991,Nc6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,e5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,c4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,Nf6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,d3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,d5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,cxd5,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,Nxd5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,Nf3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31992,Nc6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,b3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,e6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,Bb2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,Nf6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,Bb5+,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,c6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,Be2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31993,Be7,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,f6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,Qh5+,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,g6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,Qe2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,Bh6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,Nc3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,c6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,b3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31994,e5,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,c5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,f4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,d6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,b3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,Nf6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,Bb2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,g6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,Nf3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31995,Bg7,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,c6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,e6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,Nf3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,d5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,c3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,Ne7,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,Bd3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31996,Ng6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,c5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,b3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,e6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,Bb2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,b6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,Nc3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,Bb7,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,Qe2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31997,Nf6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,Nc6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,a3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,d5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,b3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,e5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,Bb2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,f5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,Be2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31998,Nf6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,Nf6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,g6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,c4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,Bg7,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,Nc3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,d5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,Nf3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_31999,O-O,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,d6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,g3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,e5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,h4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,f5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,Nh3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,Nf6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,f4,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32000,e4,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,b6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,b3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,Bb7,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,Bb2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,d5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,Nf3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,Nc6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,h4,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32001,f6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,d3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,e5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,d4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,Nc6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,Nf3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,Bg4,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,dxe5,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32002,Nxe5,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,c6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,d5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,c4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,Bf5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,h3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,h6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,Bd3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32003,Bxd3,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,f5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,g6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,c4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,Bg7,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,Nf3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,d6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,h4,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32004,Nh6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,Nf6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,f4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,Ne4,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,Nf3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,c5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,Bd3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32005,cxd4,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,Nf6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,Be2,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,e5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,d3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,d5,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,Bd2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,c5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,b3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32006,Nc6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,Nf6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,d5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,c4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,c6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,cxd5,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,cxd5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,Nc3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32007,Nc6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,Bf5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,Nf3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,Nf6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,c4,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,e6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,Nc3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32008,Be7,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,e5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,g3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,Bc5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,Bg2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,Ne7,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,Ne2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,Nbc6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,b3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32009,d6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,d5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,d3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,c5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,Bd2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,Nc6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,Be2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,e6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,c3,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32010,Be7,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,c5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,b3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,a5,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,Bb2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,f6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,Nc3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,e5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,a4,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32011,d5,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,e6,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,Nc3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,d6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,b3,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,Be7,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,Bb2,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,Bf6,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,Be2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32012,a6,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,c5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,d4,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,cxd4,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,exd4,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,Nf6,2025-04-01 12:00:05,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,Nf3,2025-04-01 12:00:06,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,d5,2025-04-01 12:00:07,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,Be2,2025-04-01 12:00:08,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32013,e5,2025-04-01 12:00:09,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32014,e3,2025-04-01 12:00:00,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32014,c5,2025-04-01 12:00:01,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32014,b3,2025-04-01 12:00:02,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32014,e6,2025-04-01 12:00:03,High Elo,Van't_Kruijs_Opening
High_Elo_Van't_Kruijs_Opening_32014,Bb2,2025-04-01 12:00:04,High Elo,Van't_Kruijs_Opening
