WhiteElo,BlackElo,Result,Moves,OpeningName
2210,2286,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'c4', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2335,2374,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'c3', 'dxc3', 'Nxc3', 'e6', 'e4', 'Nf6']",Benoni Defense: Old Benoni
1828,1833,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'c3', 'Nf6', 'f4', 'g6']",Benoni Defense: Old Benoni
2253,2205,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'g3', 'Nf6', 'Bg2', 'e6']",Benoni Defense: Old Benoni
2274,2277,0-1,"['d4', 'c5', 'e4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2052,2083,0-1,"['d4', 'c5', 'c3', 'd5', 'dxc5', 'e6', 'b4', 'a5', 'a3', 'axb4']",Benoni Defense: Old Benoni
1929,1937,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Nf6', 'Qxa7', 'Qc7']",Benoni Defense: Old Benoni
2565,2584,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'e6', 'e4', 'e5']",Benoni Defense: Old Benoni
2346,2445,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Ra8', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2495,2651,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'Nf3', 'd6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2004,2031,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nc6', 'Bd3', 'Nf6']",Benoni Defense: Old Benoni
2011,2061,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6', 'c3', 'g6', 'f4', 'Bg7']",Benoni Defense: Old Benoni
2298,2315,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'c3', 'dxc3', 'Nxc3', 'Nc6', 'Bf4', 'd6']",Benoni Defense: Old Benoni
2160,2123,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'f4', 'g6', 'Nf3', 'Bg7']",Benoni Defense: Old Benoni
2296,2393,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'e6', 'Nc3', 'Bb4']",Benoni Defense: Old Benoni
1847,1850,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Bg5', 'Nc6', 'Nxd4', 'Nf6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2437,2353,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'Bf5', 'Bg5', 'h6']",Benoni Defense: Old Benoni
2222,2223,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'd6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
2100,2047,1-0,"['d4', 'c5', 'Nf3', 'e6', 'e3', 'Nf6', 'Bd3', 'd5', 'O-O', 'Be7']",Benoni Defense: Old Benoni
1911,1917,1-0,"['d4', 'c5', 'd5', 'd6', 'e4', 'Nf6', 'Bd3', 'a6', 'a4', 'Qc7']",Benoni Defense: Old Benoni
1922,1916,1-0,"['d4', 'c5', 'c4', 'Nf6', 'Nc3', 'e6', 'd5', 'exd5', 'cxd5', 'd6']",Benoni Defense: Old Benoni
2031,2035,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
1879,1888,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2087,2264,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6', 'Be3', 'g6', 'Nf3', 'Bg7']",Benoni Defense: Old Benoni
2128,2064,1-0,"['d4', 'c5', 'Nf3', 'Nf6', 'Bg5', 'e6', 'e3', 'Qb6', 'b3', 'cxd4']",Benoni Defense: Old Benoni
2294,2247,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'd6', 'Nc3', 'Be6']",Benoni Defense: Old Benoni
2040,2037,0-1,"['d4', 'c5', 'd5', 'e5', 'dxe6', 'fxe6', 'e4', 'Nc6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
1941,1960,0-1,"['d4', 'c5', 'e4', 'cxd4', 'e5', 'Nc6', 'f4', 'd6', 'Nf3', 'dxe5']",Benoni Defense: Old Benoni
2317,2419,0-1,"['d4', 'c5', 'c4', 'Nf6', 'd5', 'd6', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2278,2383,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'g3', 'e5', 'Nb3', 'Nc6']",Benoni Defense: Old Benoni
2443,2469,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'd6', 'Bg5', 'Nf6', 'Bxf6', 'gxf6']",Benoni Defense: Old Benoni
1905,1910,0-1,"['d4', 'c5', 'c4', 'Nf6', 'Nc3', 'e6', 'd5', 'exd5', 'cxd5', 'd6']",Benoni Defense: Old Benoni
2343,2347,0-1,"['d4', 'c5', 'Bg5', 'f6', 'Bh4', 'cxd4', 'Qxd4', 'Nc6', 'Qc3', 'e5']",Benoni Defense: Old Benoni
2664,2599,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'dxe6', 'fxe6', 'Nc3', 'Be7']",Benoni Defense: Old Benoni
2089,2124,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
2208,2203,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6', 'Nc3', 'Qb6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
1887,1949,1-0,"['d4', 'c5', 'c3', 'e6', 'Bf4', 'Nf6', 'e3', 'Nd5', 'Bg3', 'cxd4']",Benoni Defense: Old Benoni
2084,2629,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nf6', 'c3', 'Nc6']",Benoni Defense: Old Benoni
2057,2047,0-1,"['d4', 'c5', 'c4', 'Nf6', 'd5', 'b5', 'cxb5', 'a6', 'b6', 'd6']",Benoni Defense: Old Benoni
2111,2091,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'd6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
1882,1958,1-0,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'h3', 'f5', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1881,1896,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
2530,2404,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'c3', 'Nc6', 'cxd4', 'd5', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2068,2042,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'g6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2180,2276,0-1,"['d4', 'c5', 'c3', 'Nf6', 'e3', 'cxd4', 'cxd4', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2189,2199,0-1,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1999,2014,0-1,"['d4', 'c5', 'c3', 'g6', 'Bf4', 'Bg7', 'e3', 'Qb6', 'Qc2', 'd6']",Benoni Defense: Old Benoni
1943,1961,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'Nxd4', 'Qxd4', 'Nf6']",Benoni Defense: Old Benoni
1838,1808,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'Nb3', 'Nc6', 'Nc3', 'e5']",Benoni Defense: Old Benoni
2301,2446,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Bf4', 'd6', 'Bg3', 'Nc6', 'Nxd4', 'Qb6']",Benoni Defense: Old Benoni
2078,2098,0-1,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'Nc3', 'b6', 'e4', 'f5']",Benoni Defense: Old Benoni
1835,1837,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'Nc3', 'f5', 'e3', 'g6']",Benoni Defense: Old Benoni
2001,2132,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'e4', 'd6']",Benoni Defense: Old Benoni
1942,1931,1/2-1/2,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nf6', 'Qd1', 'e6', 'Nc3', 'd5']",Benoni Defense: Old Benoni
2297,2283,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e6', 'Nf3', 'a6']",Benoni Defense: Old Benoni
1888,1888,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1984,1997,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'd6', 'Bg5', 'Nf6']",Benoni Defense: Old Benoni
2408,2423,0-1,"['d4', 'c5', 'Nf3', 'Nf6', 'c3', 'd5', 'Bf4', 'Nc6', 'e3', 'cxd4']",Benoni Defense: Old Benoni
2365,2334,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'g3', 'Nc6', 'Bg2', 'Nf6']",Benoni Defense: Old Benoni
2092,2134,0-1,"['d4', 'c5', 'Qd3', 'cxd4', 'Qe3', 'dxe3', 'Bd2', 'exd2+', 'Kd1', 'e5']",Benoni Defense: Old Benoni
2153,2146,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'g6', 'Nc3', 'Bg7', 'Qc2', 'Nd7']",Benoni Defense: Old Benoni
2038,2004,0-1,"['d4', 'c5', 'e3', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'd5', 'O-O']",Benoni Defense: Old Benoni
2280,2281,1/2-1/2,"['d4', 'c5', 'Nf3', 'Nf6', 'd5', 'd6', 'c4', 'b5', 'Nc3', 'b4']",Benoni Defense: Old Benoni
2330,2252,1-0,"['d4', 'c5', 'e4', 'cxd4', 'e5', 'Nf6', 'f3', 'Nd5', 'Bd3', 'Nb6']",Benoni Defense: Old Benoni
1992,1922,1-0,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'f5', 'Bb5+', 'Bd7']",Benoni Defense: Old Benoni
2143,2177,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nf6', 'Nf3', 'd6', 'c4', 'g6']",Benoni Defense: Old Benoni
2073,2062,1-0,"['d4', 'c5', 'Bg5', 'cxd4', 'Qxd4', 'Nc6', 'Qd2', 'Qb6', 'Qc1', 'e5']",Benoni Defense: Old Benoni
1870,2390,0-1,"['d4', 'c5', 'f4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'Qb6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2833,2606,1-0,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'e5', 'e4', 'Be7', 'h4', 'f5']",Benoni Defense: Old Benoni
2516,2533,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nf6', 'Qa4', 'Nc6', 'e3', 'e5']",Benoni Defense: Old Benoni
2178,2229,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nf6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
1942,1938,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'e3', 'e5']",Benoni Defense: Old Benoni
2038,2038,1-0,"['d4', 'c5', 'f4', 'cxd4', 'e3', 'dxe3', 'Bxe3', 'Nc6', 'Nf3', 'd6']",Benoni Defense: Old Benoni
2192,2143,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'e5', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2154,2200,1/2-1/2,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2388,2358,1-0,"['d4', 'c5', 'e4', 'cxd4', 'Nf3', 'Nc6', 'Bc4', 'e6', 'O-O', 'd5']",Benoni Defense: Old Benoni
2201,2101,1-0,"['d4', 'c5', 'd5', 'e5', 'dxe6', 'fxe6', 'c4', 'd5', 'e3', 'Nf6']",Benoni Defense: Old Benoni
2082,2144,0-1,"['d4', 'c5', 'Qd3', 'cxd4', 'Qe3', 'dxe3', 'Bd2', 'Qb6', 'Nc3', 'Qf6']",Benoni Defense: Old Benoni
2471,2472,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6', 'Bd3', 'd5', 'c3', 'Nc6']",Benoni Defense: Old Benoni
2121,2160,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'b5', 'b3', 'a6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
1918,1948,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Qc7', 'c3', 'e5']",Benoni Defense: Old Benoni
2296,2216,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'b6', 'e4', 'Bb7']",Benoni Defense: Old Benoni
1842,2330,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'Nc6', 'Nc3', 'Bg4']",Benoni Defense: Old Benoni
2455,2475,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd6', 'Nf3', 'Nf6', 'g3', 'g6']",Benoni Defense: Old Benoni
1976,1988,1-0,"['d4', 'c5', 'e3', 'e6', 'f4', 'd5', 'Nf3', 'Nc6', 'c3', 'f5']",Benoni Defense: Old Benoni
1858,1823,1-0,"['d4', 'c5', 'c3', 'Nf6', 'e3', 'd5', 'Nf3', 'Bg4', 'Be2', 'Nc6']",Benoni Defense: Old Benoni
2148,2118,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'e5', 'Nxe5', 'Qa5+', 'Bd2', 'Qxe5']",Benoni Defense: Old Benoni
2192,2224,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'd6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2324,2330,1-0,"['d4', 'c5', 'd5', 'e5', 'Nc3', 'd6', 'e4', 'g6', 'h4', 'h6']",Benoni Defense: Old Benoni
1951,1939,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'g6', 'c3', 'Bg7', 'Be3', 'Qb6']",Benoni Defense: Old Benoni
2175,2137,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Be7']",Benoni Defense: Old Benoni
2032,2025,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nc6', 'Qa4', 'g6', 'Bf4', 'Bg7']",Benoni Defense: Old Benoni
2126,2123,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'Bg5', 'Qb6']",Benoni Defense: Old Benoni
2113,1834,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nc3', 'Nc6', 'Bf4', 'Bf5']",Benoni Defense: Old Benoni
1876,1844,1/2-1/2,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'e6']",Benoni Defense: Old Benoni
2103,2145,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'e3', 'Bb4+']",Benoni Defense: Old Benoni
2398,2449,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'e6', 'Nc3', 'Nf6', 'e4', 'e5']",Benoni Defense: Old Benoni
2121,1955,1/2-1/2,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'd6', 'g3', 'Nf6']",Benoni Defense: Old Benoni
2197,2308,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nf3', 'Nf6', 'Bg5', 'd5']",Benoni Defense: Old Benoni
2176,2204,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2550,2445,0-1,"['d4', 'c5', 'd5', 'e5', 'Nc3', 'f5', 'e4', 'd6', 'Bb5+', 'Bd7']",Benoni Defense: Old Benoni
2207,2209,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'c4', 'Nxd4', 'Qxd4', 'Nf6']",Benoni Defense: Old Benoni
2266,2297,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e6', 'e3', 'Bb4+']",Benoni Defense: Old Benoni
1864,1876,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'a6', 'a4', 'Nf6', 'Nc3', 'e6']",Benoni Defense: Old Benoni
2619,2500,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'g3', 'Nc6', 'Bg2', 'Nf6']",Benoni Defense: Old Benoni
2349,2286,1/2-1/2,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Ra8', 'Nc3', 'e6']",Benoni Defense: Old Benoni
1860,1800,0-1,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2189,2137,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Bg5', 'Nc6', 'c3', 'dxc3', 'Nxc3', 'f6']",Benoni Defense: Old Benoni
2057,2060,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'Qb6', 'Qxb6', 'axb6']",Benoni Defense: Old Benoni
2267,2206,0-1,"['d4', 'c5', 'd5', 'e6', 'Nc3', 'Nf6', 'e4', 'exd5', 'Nxd5', 'Be7']",Benoni Defense: Old Benoni
2461,2464,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nf3', 'g6', 'g3', 'Bg7']",Benoni Defense: Old Benoni
2150,2172,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nxc6', 'bxc6', 'g3', 'e6']",Benoni Defense: Old Benoni
1864,1818,0-1,"['d4', 'c5', 'd5', 'b5', 'b3', 'a6', 'c4', 'bxc4', 'bxc4', 'd6']",Benoni Defense: Old Benoni
2168,2182,0-1,"['d4', 'c5', 'e4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
2706,2306,1-0,"['d4', 'c5', 'd5', 'd6', 'Nc3', 'Nf6', 'e4', 'g6', 'Nf3', 'Bg7']",Benoni Defense: Old Benoni
1800,1812,1-0,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6', 'Ne2', 'g6']",Benoni Defense: Old Benoni
2302,2282,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qh4', 'g6', 'Bg5', 'Bg7']",Benoni Defense: Old Benoni
1894,1843,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'e6', 'e4', 'exd5']",Benoni Defense: Old Benoni
2237,2221,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'e4', 'g6', 'exd5', 'Bg7']",Benoni Defense: Old Benoni
2193,2162,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'e5', 'Qxe5+', 'Be7', 'Qxg7', 'Bf6']",Benoni Defense: Old Benoni
2043,2076,0-1,"['d4', 'c5', 'c3', 'e6', 'Bf4', 'd5', 'e3', 'c4', 'Nf3', 'Nc6']",Benoni Defense: Old Benoni
1892,1881,0-1,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qa4', 'Nf6', 'e4', 'd6']",Benoni Defense: Old Benoni
2109,2159,1/2-1/2,"['d4', 'c5', 'd5', 'e6', 'Nc3', 'Nf6', 'e4', 'd6', 'Nf3', 'Be7']",Benoni Defense: Old Benoni
1901,1935,1-0,"['d4', 'c5', 'Bf4', 'e6', 'e3', 'Nf6', 'c3', 'cxd4', 'exd4', 'd5']",Benoni Defense: Old Benoni
2220,2332,1-0,"['d4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'Nf6', 'Qd1', 'e6', 'Nf3', 'Be7']",Benoni Defense: Old Benoni
2205,2176,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'Nc3', 'd5', 'g3', 'Bf5']",Benoni Defense: Old Benoni
2119,2101,0-1,"['d4', 'c5', 'e3', 'cxd4', 'exd4', 'Nf6', 'f4', 'e6', 'c3', 'd5']",Benoni Defense: Old Benoni
1880,1894,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'Nxc6', 'bxc6', 'e4', 'd5']",Benoni Defense: Old Benoni
1849,1881,0-1,"['d4', 'c5', 'd5', 'e6', 'dxe6', 'fxe6', 'Nf3', 'Nf6', 'Nc3', 'Be7']",Benoni Defense: Old Benoni
1969,1994,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nc3', 'd6']",Benoni Defense: Old Benoni
1802,1801,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e5', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
2339,2404,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'e3', 'e5', 'Nb3', 'Nc6']",Benoni Defense: Old Benoni
2390,2428,1-0,"['d4', 'c5', 'e3', 'Nf6', 'c3', 'd5', 'Bd3', 'Nc6', 'f4', 'g6']",Benoni Defense: Old Benoni
2000,2054,0-1,"['d4', 'c5', 'Bf4', 'Nc6', 'd5', 'Nd4', 'e3', 'Nf5', 'Bd3', 'Nd6']",Benoni Defense: Old Benoni
2106,2195,0-1,"['d4', 'c5', 'c3', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Nf3', 'Nc6']",Benoni Defense: Old Benoni
1835,1820,1/2-1/2,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'd5', 'e3', 'e5', 'Nf3', 'Nc6']",Benoni Defense: Old Benoni
2130,2157,0-1,"['d4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Bg3', 'e6']",Benoni Defense: Old Benoni
1963,2055,1-0,"['d4', 'c5', 'c4', 'e6', 'd5', 'exd5', 'cxd5', 'd6', 'g3', 'Nf6']",Benoni Defense: Old Benoni
2549,2347,0-1,"['d4', 'c5', 'c3', 'Nf6', 'Nf3', 'g6', 'Bd2', 'Bg7', 'e3', 'O-O']",Benoni Defense: Old Benoni
2498,2448,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
1914,1920,0-1,"['d4', 'c5', 'd5', 'd6', 'e4', 'e5', 'Bb5+', 'Bd7', 'Bxd7+', 'Nxd7']",Benoni Defense: Old Benoni
2158,2147,1-0,"['d4', 'c5', 'd5', 'e6', 'c4', 'Nf6', 'd6', 'h6', 'Nc3', 'g6']",Benoni Defense: Old Benoni
2242,2303,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'e6', 'g3', 'Nf6', 'Bg2', 'd6']",Benoni Defense: Old Benoni
2153,2161,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Nf3', 'Nc6', 'Nxd4', 'e5', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2063,2062,1-0,"['d4', 'c5', 'Bf4', 'cxd4', 'Bxb8', 'Nf6', 'Bg3', 'e6', 'Qxd4', 'd5']",Benoni Defense: Old Benoni
2392,2085,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'g3', 'd5', 'Nxd4', 'Nc6', 'Nxc6', 'bxc6']",Benoni Defense: Old Benoni
2351,2252,0-1,"['d4', 'c5', 'd5', 'd6', 'e4', 'e5', 'Nf3', 'g6', 'Nfd2', 'Bg7']",Benoni Defense: Old Benoni
2261,2392,0-1,"['d4', 'c5', 'Bg5', 'cxd4', 'Qxd4', 'Nc6', 'Qh4', 'f6', 'Be3', 'e5']",Benoni Defense: Old Benoni
2162,2154,0-1,"['d4', 'c5', 'e4', 'cxd4', 'c3', 'dxc3', 'Nxc3', 'a6', 'Nf3', 'e6']",Benoni Defense: Old Benoni
1952,2015,1-0,"['d4', 'c5', 'c3', 'cxd4', 'cxd4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7']",Benoni Defense: Old Benoni
2018,2049,0-1,"['d4', 'c5', 'Bf4', 'Nf6', 'd5', 'd6', 'c4', 'g6', 'Nc3', 'Bg7']",Benoni Defense: Old Benoni
1911,1893,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'e6', 'Nc3', 'Nf6']",Benoni Defense: Old Benoni
1930,1930,1-0,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nf3', 'e5']",Benoni Defense: Old Benoni
2279,2396,1-0,"['d4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Nc6', 'Qh4', 'Nf6', 'Nc3', 'd6']",Benoni Defense: Old Benoni
1891,1953,1-0,"['d4', 'c5', 'd5', 'd6', 'Bg5', 'e5', 'Bxd8', 'Kxd8', 'f4', 'Bf5']",Benoni Defense: Old Benoni
2130,2106,1-0,"['d4', 'c5', 'e3', 'cxd4', 'Qxd4', 'd5', 'Qd1', 'Nc6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
2205,2131,1-0,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'e6', 'e4', 'Be7']",Benoni Defense: Old Benoni
2111,2091,1-0,"['d4', 'c5', 'e3', 'e6', 'c3', 'd5', 'f4', 'Nc6', 'Nf3', 'Nf6']",Benoni Defense: Old Benoni
2021,2047,0-1,"['d4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7']",Benoni Defense: Old Benoni
2427,2473,1-0,"['d4', 'c5', 'Nf3', 'e6', 'c3', 'cxd4', 'cxd4', 'd5', 'Bg5', 'Nc6']",Benoni Defense: Old Benoni
1867,1884,0-1,"['d4', 'c5', 'c4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Nf6', 'Nf3', 'g6']",Benoni Defense: Old Benoni
