WhiteElo,BlackElo,Result,Moves,OpeningName
2107,2076,0-1,"['d4', 'Nf6', 'c3', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6']",Indian Defense
1861,1911,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'h3', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O']",Indian Defense
2326,2426,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'O-O', 'Qd2', 'd6']",Indian Defense
1843,1823,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Nc6', 'c3', 'e6', 'Bd3', 'Bd6']",Indian Defense
1961,1955,0-1,"['d4', 'Nf6', 'Bf4', 'Nc6', 'e3', 'e6', 'Nf3', 'd5', 'h4', 'Bd6']",Indian Defense
2299,2228,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Nf3', 'd5', 'Bf4', 'Be7', 'e3', 'O-O']",Indian Defense
2358,2361,0-1,"['d4', 'Nf6', 'c3', 'e6', 'Nd2', 'c5', 'Ngf3', 'cxd4', 'cxd4', 'Nc6']",Indian Defense
1978,2021,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Nc6', 'Nbd2', 'Bd6']",Indian Defense
1908,1967,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'O-O', 'Be2', 'd5']",Indian Defense
2018,2136,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nc3', 'a6']",Indian Defense
2235,2246,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nc3', 'c5', 'dxc5', 'Nc6', 'Nf3', 'e6']",Indian Defense
1888,1827,1-0,"['d4', 'Nf6', 'Nd2', 'd5', 'f3', 'e6', 'e4', 'c5', 'e5', 'Nfd7']",Indian Defense
1956,2011,1-0,"['d4', 'Nf6', 'e3', 'd5', 'f3', 'c5', 'Bd3', 'c4', 'Be2', 'Nc6']",Indian Defense
1831,1852,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'e3', 'Bd6', 'Bg3', 'O-O']",Indian Defense
2269,2280,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'Be7', 'Bd3', 'O-O']",Indian Defense
2132,2111,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h3', 'O-O', 'Nf3', 'd6']",Indian Defense
2037,2022,1-0,"['d4', 'Nf6', 'Bf4', 'b6', 'Nc3', 'Bb7', 'e3', 'd6', 'h3', 'h6']",Indian Defense
2175,2064,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'Nf3', 'Qb6', 'b3', 'cxd4', 'Qxd4', 'Nc6']",Indian Defense
2214,2215,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'O-O']",Indian Defense
1873,1916,1-0,"['d4', 'Nf6', 'Bf4', 'Nh5', 'e3', 'Nxf4', 'exf4', 'g5', 'Nh3', 'gxf4']",Indian Defense
1902,2068,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'g6', 'Nf3', 'Bg7', 'Nc3', 'Qb6']",Indian Defense
1991,1992,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'c5', 'e3', 'Nc6', 'Bb5', 'Bg4']",Indian Defense
1866,1828,1-0,"['d4', 'Nf6', 'Bf4', 'Nc6', 'e3', 'e6', 'Nd2', 'Be7', 'Ngf3', 'd6']",Indian Defense
2846,2717,1-0,"['d4', 'Nf6', 'c3', 'g6', 'Nf3', 'Bg7', 'Bf4', 'O-O', 'h3', 'c5']",Indian Defense
2096,2076,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'b6', 'Bd3', 'Bb7', 'c4', 'Ne4']",Indian Defense
2070,2173,1-0,"['d4', 'Nf6', 'e3', 'd6', 'Bd3', 'g6', 'Nf3', 'Bg7', 'c3', 'O-O']",Indian Defense
1979,1957,1-0,"['d4', 'Nf6', 'c3', 'g6', 'c4', 'Bg7', 'Nc3', 'O-O', 'Nf3', 'e6']",Indian Defense
1885,1894,0-1,"['d4', 'Nf6', 'b3', 'g6', 'Bb2', 'Bg7', 'e3', 'O-O', 'Nc3', 'c5']",Indian Defense
1888,1886,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'Bb4+', 'c3', 'Be7', 'Bc4', 'O-O']",Indian Defense
1960,2011,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e3', 'O-O', 'h4', 'd6']",Indian Defense
1987,1891,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'Bb4+', 'c3', 'Be7', 'Nd2', 'Nc6']",Indian Defense
2256,2221,1-0,"['d4', 'Nf6', 'e3', 'e6', 'c3', 'c5', 'f4', 'b6', 'Nf3', 'Bb7']",Indian Defense
1903,1907,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'b6', 'e5', 'Bb7', 'exf6', 'Qxf6']",Indian Defense
2687,2596,0-1,"['d4', 'Nf6', 'c3', 'd6', 'Nf3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O']",Indian Defense
1853,1926,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Bd3', 'c5', 'O-O', 'cxd4']",Indian Defense
2082,2496,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'a6']",Indian Defense
2333,2407,1-0,"['d4', 'Nf6', 'c3', 'd6', 'e3', 'c6', 'f4', 'Qc7', 'Nf3', 'Nbd7']",Indian Defense
1878,1880,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nc3', 'Bg7', 'b3', 'O-O', 'Bb2', 'c5']",Indian Defense
2269,2280,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'Be2', 'Be7']",Indian Defense
2698,2685,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bg5', 'd5', 'Bxf6', 'exf6', 'h4', 'Bb4']",Indian Defense
1887,1865,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'c5', 'c3', 'cxd4', 'exd4', 'd5']",Indian Defense
1932,1993,1-0,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O', 'Bd3', 'd6']",Indian Defense
2053,2015,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Bxc7', 'Qxc7', 'Qf3', 'O-O']",Indian Defense
1880,1914,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nc3', 'Bg7', 'Nf3', 'O-O', 'Bd3', 'd6']",Indian Defense
2169,2031,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'f3', 'Bg7', 'Be3', 'O-O']",Indian Defense
2094,2065,1-0,"['d4', 'Nf6', 'Qd3', 'e6', 'Bg5', 'h6', 'Bh4', 'd5', 'Nd2', 'c5']",Indian Defense
2032,2042,1-0,"['d4', 'Nf6', 'c3', 'e6', 'Bg5', 'd5', 'Nd2', 'h6', 'Bh4', 'c5']",Indian Defense
2518,2520,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'e4', 'c6', 'f3', 'Nbd7', 'Bg5', 'Qc7']",Indian Defense
2085,2185,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'c5', 'dxc5', 'Bg7', 'f3', 'O-O']",Indian Defense
2399,2348,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd6', 'Nf3', 'Be7', 'Bd3', 'O-O']",Indian Defense
2239,2200,0-1,"['d4', 'Nf6', 'e3', 'c5', 'f4', 'e6', 'Nf3', 'b6', 'c3', 'Bb7']",Indian Defense
1904,1923,1-0,"['d4', 'Nf6', 'Bf4', 'e5', 'dxe5', 'Ng8', 'Nf3', 'd6', 'exd6', 'Bxd6']",Indian Defense
1928,1915,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'b6', 'Nf3', 'Bb7', 'Be2', 'c5']",Indian Defense
2150,2277,1-0,"['d4', 'Nf6', 'e3', 'c5', 'f4', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nc6']",Indian Defense
1890,1902,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6']",Indian Defense
1903,1823,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O', 'O-O', 'd6']",Indian Defense
2472,2476,1-0,"['d4', 'Nf6', 'e3', 'd5', 'h3', 'Bf5', 'Nf3', 'e6', 'c4', 'c6']",Indian Defense
1970,1999,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'c5', 'Ne2', 'Nc6', 'c3', 'e5']",Indian Defense
2033,2028,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'h5', 'h3', 'e6', 'c3', 'Bd6']",Indian Defense
2364,2375,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'e5', 'Nfd7', 'f4', 'c5']",Indian Defense
2237,2205,1/2-1/2,"['d4', 'Nf6', 'e3', 'e6', 'f4', 'Be7', 'Nf3', 'O-O', 'Bd3', 'b6']",Indian Defense
2496,2505,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nf3', 'a6']",Indian Defense
2518,2515,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'e4', 'c6', 'f3', 'b6', 'Bg5', 'a6']",Indian Defense
2204,2089,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'Be3', 'dxe4', 'f3', 'exf3']",Indian Defense
1910,1953,1-0,"['d4', 'Nf6', 'c3', 'b6', 'e3', 'c5', 'Be2', 'cxd4', 'exd4', 'g6']",Indian Defense
1965,2071,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'g6']",Indian Defense
1881,1851,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'c3', 'cxd4', 'cxd4', 'd5', 'Nf3', 'Bf5']",Indian Defense
1832,1812,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'e5', 'Ng8', 'f4', 'e6']",Indian Defense
1862,1865,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'dxc5', 'Nc6', 'Nf3', 'e6', 'e3', 'Bxc5']",Indian Defense
1894,1840,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Be3', 'Bg7', 'Bd3', 'O-O']",Indian Defense
2289,2231,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'Nd2', 'cxd4', 'Bxb8', 'Rxb8', 'Ngf3', 'Qb6']",Indian Defense
2043,2009,1-0,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'Bd3', 'O-O']",Indian Defense
3009,3034,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'c4', 'd6', 'Nc3', 'O-O']",Indian Defense
2014,2098,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'Be2', 'd6']",Indian Defense
1952,1910,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Bd3', 'O-O', 'O-O', 'c5']",Indian Defense
2342,2309,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'd5', 'dxc5', 'Nc6', 'Bb5', 'Ne4']",Indian Defense
2053,2074,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'g6', 'Bxd6', 'cxd6', 'c4', 'Bg7']",Indian Defense
1961,1912,1-0,"['d4', 'Nf6', 'Nd2', 'g6', 'e4', 'd6', 'Bd3', 'Bg7', 'Ne2', 'O-O']",Indian Defense
3214,3209,1/2-1/2,"['d4', 'Nf6', 'b3', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Nf3', 'Nc6']",Indian Defense
1806,1815,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Ne2', 'Bf5', 'Nd2', 'e6', 'b3', 'Be7']",Indian Defense
2227,2217,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Nb5', 'Na6', 'e3', 'c6']",Indian Defense
1802,1835,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Ne5', 'Nbd7']",Indian Defense
2370,2414,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Bg5', 'Bg7', 'e5', 'dxe5']",Indian Defense
2227,2210,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'c4', 'e6', 'Nc3', 'Bd6']",Indian Defense
1926,1923,0-1,"['d4', 'Nf6', 'h4', 'd5', 'Bf4', 'Nbd7', 'e3', 'e6', 'c3', 'a6']",Indian Defense
2008,1954,1-0,"['d4', 'Nf6', 'Bf4', 'c6', 'e3', 'd5', 'Nf3', 'h6', 'Bd3', 'Nbd7']",Indian Defense
1918,1949,1-0,"['d4', 'Nf6', 'Bf4', 'c6', 'Nf3', 'd6', 'e3', 'g6', 'e4', 'Bg7']",Indian Defense
3107,3130,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'd5', 'Nd2', 'c5', 'c3', 'Qb6', 'Ngf3', 'cxd4']",Indian Defense
2106,2370,0-1,"['d4', 'Nf6', 'e3', 'b6', 'Nf3', 'Bb7', 'Be2', 'c5', 'O-O', 'g6']",Indian Defense
1931,1960,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'c4', 'c5', 'Nf3', 'Nc6']",Indian Defense
2100,2206,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'Nd2', 'd6', 'f4', 'O-O']",Indian Defense
2291,2256,1-0,"['d4', 'Nf6', 'b3', 'e6', 'Bb2', 'd5', 'Nd2', 'c5', 'g3', 'cxd4']",Indian Defense
1819,1854,1-0,"['d4', 'Nf6', 'e3', 'd6', 'Bd3', 'Nc6', 'h3', 'e5', 'Nd2', 'exd4']",Indian Defense
2075,2017,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'Bf4', 'g6', 'e4', 'Bg7', 'e5', 'dxe5']",Indian Defense
1851,1848,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'O-O']",Indian Defense
1880,1895,1-0,"['d4', 'Nf6', 'Bf4', 'b6', 'e3', 'Bb7', 'Nf3', 'e6', 'Be2', 'd5']",Indian Defense
1949,2053,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'c5', 'c4', 'cxd4', 'exd4', 'd5']",Indian Defense
2199,2203,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'e6', 'e3', 'Be7', 'Nf3', 'a6']",Indian Defense
1852,1835,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'Nbd7', 'e3', 'g6', 'h4', 'Bg7']",Indian Defense
3114,3130,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'd6', 'c3', 'O-O']",Indian Defense
2041,2030,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'c6', 'Nbd2', 'Nbd7', 'c3', 'Qc7']",Indian Defense
1916,2001,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'Nf3', 'Qb6', 'b3', 'Nc6']",Indian Defense
1996,2010,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'd5', 'f4', 'c5', 'c3', 'cxd4']",Indian Defense
2051,2282,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'h3', 'c5', 'e3', 'cxd4']",Indian Defense
2145,2183,1-0,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O', 'c3', 'd6']",Indian Defense
2070,2492,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Bxd6', 'cxd6']",Indian Defense
1893,2232,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nc3', 'g6', 'f3', 'c5', 'e3', 'Bg7']",Indian Defense
2575,2598,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd6', 'Nbd2', 'O-O']",Indian Defense
1823,1895,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'e6', 'f4', 'Bd6', 'Nf3', 'b6']",Indian Defense
2388,2194,1-0,"['d4', 'Nf6', 'e3', 'c5', 'Be2', 'cxd4', 'Bf3', 'e6', 'exd4', 'Be7']",Indian Defense
2186,2181,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'e4', 'Nbd7', 'f4', 'e5', 'Nf3', 'exd4']",Indian Defense
2058,2061,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'Bxb8', 'Rxb8', 'Qxd4', 'd5']",Indian Defense
1976,1840,0-1,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'd6', 'Bc4', 'O-O']",Indian Defense
2100,2115,0-1,"['d4', 'Nf6', 'Qd3', 'd5', 'Nc3', 'c6', 'Bg5', 'Nbd7', 'O-O-O', 'h6']",Indian Defense
1987,1917,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'Bd3', 'Nc6', 'Nf3', 'Qe7']",Indian Defense
2843,2965,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6', 'c3', 'Qb6']",Indian Defense
2419,2318,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'c5', 'a3', 'cxd4', 'exd4', 'd5']",Indian Defense
2167,2155,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Nf3', 'Bg4', 'Be2', 'Nc6']",Indian Defense
2181,2225,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'dxc5', 'Qa5+', 'c3', 'Qxc5', 'e3', 'Nc6']",Indian Defense
2028,2192,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd6', 'Be2', 'O-O']",Indian Defense
2238,2296,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'c5', 'd5', 'exd5', 'Nxd5', 'Nc6']",Indian Defense
2390,2499,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'c5', 'b3', 'cxd4', 'Nxd4', 'Bg7']",Indian Defense
2260,2173,1-0,"['d4', 'Nf6', 'e3', 'd6', 'Nf3', 'g6', 'Bd3', 'Bg7', 'h3', 'O-O']",Indian Defense
1903,2019,1-0,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'c3', 'd5', 'Nf3', 'Nc6']",Indian Defense
2016,1903,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'g3', 'Be7', 'Bg2', 'c6']",Indian Defense
1882,1869,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'g6', 'Nf3', 'Bg7']",Indian Defense
2372,2206,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nd2', 'g6']",Indian Defense
2055,2055,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Nc6', 'c4', 'Bf5', 'Nc3', 'e6']",Indian Defense
2077,2067,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Nb5', 'Bd6', 'Nxd6+', 'cxd6']",Indian Defense
2461,2443,1-0,"['d4', 'Nf6', 'e3', 'd5', 'b3', 'Bf5', 'Nf3', 'c6', 'Bb2', 'h6']",Indian Defense
2242,2234,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd5', 'Nf3', 'Bg7', 'e3', 'O-O']",Indian Defense
1907,1906,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'b6', 'Nbd2', 'Bb7']",Indian Defense
1986,2099,0-1,"['d4', 'Nf6', 'e3', 'c5', 'dxc5', 'Na6', 'Nf3', 'Nxc5', 'Be2', 'Ne6']",Indian Defense
1989,1974,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'Nc3', 'Bd6', 'Qf3', 'Nc6']",Indian Defense
2150,2044,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'h3', 'g6', 'e3', 'Bg7', 'Nf3', 'Nc6']",Indian Defense
2179,2264,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'c3', 'd6', 'e3', 'O-O']",Indian Defense
1946,1977,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'e4', 'd6', 'Bd3', 'Nc6']",Indian Defense
1846,1871,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'Nf3', 'e6', 'Bd3', 'Bxd3']",Indian Defense
2447,2388,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'b6', 'Nf3', 'Bb7', 'Bd3', 'd6']",Indian Defense
2423,2595,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Be2', 'Be7', 'a3', 'O-O']",Indian Defense
1985,2052,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6']",Indian Defense
2049,2020,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'h3', 'c5', 'c3', 'cxd4', 'cxd4', 'Be7']",Indian Defense
1842,1843,1-0,"['d4', 'Nf6', 'e3', 'c5', 'dxc5', 'Na6', 'a3', 'Nxc5', 'b4', 'Nce4']",Indian Defense
1904,1956,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'Be2', 'd6']",Indian Defense
2023,2011,0-1,"['d4', 'Nf6', 'e3', 'd5', 'c3', 'Bf5', 'f4', 'e6', 'Nf3', 'c5']",Indian Defense
2126,2205,1-0,"['d4', 'Nf6', 'e3', 'e6', 'f4', 'd5', 'Nf3', 'c5', 'Bd3', 'Nc6']",Indian Defense
2275,2246,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e3', 'O-O', 'h4', 'h5']",Indian Defense
2403,2011,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nd2', 'Bd6', 'Bg3', 'h6']",Indian Defense
2045,2086,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'c3', 'd6']",Indian Defense
1983,1997,1-0,"['d4', 'Nf6', 'e3', 'd6', 'Bd3', 'Nbd7', 'Nf3', 'g6', 'h3', 'Bg7']",Indian Defense
2260,2255,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c3', 'O-O', 'Nf3', 'd5']",Indian Defense
2846,2961,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'b3', 'Bg4']",Indian Defense
2232,2210,0-1,"['d4', 'Nf6', 'Nc3', 'd6', 'e4', 'c6', 'Nf3', 'Nbd7', 'Bc4', 'Qa5']",Indian Defense
2124,2122,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Be3', 'Bg7', 'Qd2', 'h6']",Indian Defense
2517,2511,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'a3', 'Qb6']",Indian Defense
2285,2223,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'c5', 'c4', 'd5', 'Nc3', 'cxd4']",Indian Defense
2082,2116,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'e6', 'c3', 'Nc6', 'Nd2', 'd5']",Indian Defense
2355,2225,0-1,"['d4', 'Nf6', 'h3', 'e6', 'c4', 'b6', 'Nf3', 'Bb7', 'Nc3', 'Bb4']",Indian Defense
2112,2404,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Bd3', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6']",Indian Defense
2389,2266,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'f4', 'd6', 'Nf3', 'O-O']",Indian Defense
2120,1979,1-0,"['d4', 'Nf6', 'e3', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'Nf3', 'O-O']",Indian Defense
1822,1869,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'd5', 'f4', 'c5', 'Nf3', 'Nc6']",Indian Defense
3096,3214,1/2-1/2,"['d4', 'Nf6', 'h3', 'c5', 'e3', 'e6', 'Nf3', 'd5', 'Nbd2', 'Nc6']",Indian Defense
2386,2566,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Nh5', 'Bg3', 'd5', 'e3', 'g6']",Indian Defense
1830,1855,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h3', 'O-O', 'Nf3', 'd5']",Indian Defense
2319,2265,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'g6', 'Qd2', 'Bg7', 'e4', 'O-O']",Indian Defense
1919,1925,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nc3', 'd5', 'Nf3', 'c5', 'dxc5', 'Bxc5']",Indian Defense
2011,2035,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Ne5', 'Nc6']",Indian Defense
1931,1831,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'd5', 'Nf3', 'Bg7', 'c4', 'O-O']",Indian Defense
2141,2116,1-0,"['d4', 'Nf6', 'Bf4', 'c6', 'e3', 'e5', 'dxe5', 'Nd5', 'Bg3', 'h5']",Indian Defense
2062,2081,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h4', 'd6', 'Nf3', 'h6']",Indian Defense
2046,2170,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nd2', 'O-O', 'Ngf3', 'd6']",Indian Defense
2097,2122,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'Bg4', 'f3', 'Bh5', 'e4', 'Bg6']",Indian Defense
1919,1830,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'Bd3', 'Nc6']",Indian Defense
1806,1809,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nb5', 'Na6']",Indian Defense
1912,1892,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'Nd2', 'c5', 'c3', 'Nc6']",Indian Defense
2015,2008,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'e4', 'g6', 'f3', 'Bg7', 'Be3', 'O-O']",Indian Defense
2008,2170,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'h5']",Indian Defense
2007,2030,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'd5', 'dxc5', 'Nc6', 'a3', 'e5']",Indian Defense
