WhiteElo,BlackElo,Result,Moves,OpeningName
959,960,0-1,"['e3', 'f5', 'Ke2', 'e6', 'Kf3', 'Nf6', 'Kg3', 'Bd6+', 'Kh4', 'Ne4+']",Van't Kruijs Opening
834,888,0-1,"['e3', 'e5', 'Qh5', 'Nh6', 'e4', 'd5', 'f4', 'Bd6', 'd4', 'Be6']",Van't Kruijs Opening
729,957,0-1,"['e3', 'c5', 'Bc4', 'Nc6', 'Qh5', 'Nh6', 'e4', 'e5', 'd3', 'Qe7']",Van't Kruijs Opening
1138,1150,1-0,"['e3', 'e5', 'e4', 'd5', 'exd5', 'Qxd5', 'Bd3', 'Nf6', 'Nc3', 'Qd8']",Van't Kruijs Opening
736,729,1-0,"['e3', 'Nf6', 'd4', 'g6', 'g3', 'Bg7', 'b3', 'O-O', 'Bb2', 'd6']",Van't Kruijs Opening
828,833,0-1,"['e3', 'a6', 'Qh5', 'b5', 'Qd5', 'Bb7', 'Qxb7', 'Nc6', 'Nc3', 'Rb8']",Van't Kruijs Opening
953,886,0-1,"['e3', 'e5', 'Ke2', 'Bc5', 'Kf3', 'd6', 'Kg3', 'Qd7', 'Kf3', 'Qg4#']",Van't Kruijs Opening
1079,1091,0-1,"['e3', 'e5', 'c3', 'd5', 'b4', 'c6', 'h3', 'Nf6', 'g4', 'Be7']",Van't Kruijs Opening
709,602,0-1,"['e3', 'e5', 'Qh5', 'Nc6', 'Bb5', 'g6', 'Qf5', 'Qf6', 'Qxf6', 'Nxf6']",Van't Kruijs Opening
966,954,0-1,"['e3', 'Nc6', 'Bb5', 'e5', 'Bxc6', 'bxc6', 'd4', 'exd4', 'exd4', 'Bd6']",Van't Kruijs Opening
1031,982,0-1,"['e3', 'e6', 'd3', 'b6', 'Ne2', 'Bb7', 'Nd2', 'g6', 'f3', 'Bg7']",Van't Kruijs Opening
940,899,0-1,"['e3', 'e5', 'Ke2', 'Bd6', 'Kf3', 'Bc5', 'Kg3', 'd6', 'Kf3', 'Qd7']",Van't Kruijs Opening
585,400,0-1,"['e3', 'e5', 'c3', 'Nf6', 'a4', 'Bc5', 'Bc4', 'O-O', 'Bb3', 'Na6']",Van't Kruijs Opening
748,749,1-0,"['e3', 'e5', 'Qh5', 'Qe7', 'Nf3', 'Nf6', 'Qxe5', 'Qxe5', 'Nxe5', 'Ng4']",Van't Kruijs Opening
1106,1111,0-1,"['e3', 'e5', 'Bc4', 'Nc6', 'Qf3', 'Nf6', 'Nc3', 'Nb4', 'Nd5', 'Nxc2+']",Van't Kruijs Opening
1041,1033,0-1,"['e3', 'e5', 'g4', 'd5', 'h3', 'h6', 'Nf3', 'Nc6', 'a3', 'Bd6']",Van't Kruijs Opening
1010,982,0-1,"['e3', 'e5', 'c3', 'd5', 'h3', 'e4', 'Be2', 'Nf6', 'Bb5+', 'Bd7']",Van't Kruijs Opening
1025,1061,1-0,"['e3', 'e5', 'd3', 'd5', 'Ne2', 'Nc6', 'Nd2', 'Nf6', 'f3', 'Be6']",Van't Kruijs Opening
1135,1091,0-1,"['e3', 'd5', 'c4', 'dxc4', 'Bxc4', 'Nc6', 'a3', 'Be6', 'Bxe6', 'fxe6']",Van't Kruijs Opening
1092,1139,0-1,"['e3', 'e5', 'Qh5', 'Nc6', 'Bc4', 'Nh6', 'g4', 'g6', 'Qh3', 'd5']",Van't Kruijs Opening
839,828,1-0,"['e3', 'e5', 'd4', 'exd4', 'Qxd4', 'Nc6', 'Qe4+', 'Qe7', 'Qxe7+', 'Ncxe7']",Van't Kruijs Opening
1121,1113,1-0,"['e3', 'e5', 'Qh5', 'Nc6', 'a3', 'd5', 'Bb5', 'Bd6', 'Nf3', 'a6']",Van't Kruijs Opening
822,825,0-1,"['e3', 'e5', 'Qh5', 'Qe7', 'Nf3', 'Nf6', 'Qg5', 'h6', 'Qf5', 'g6']",Van't Kruijs Opening
1101,1082,1-0,"['e3', 'd5', 'Be2', 'e6', 'c3', 'c6', 'd4', 'Bd6', 'h3', 'Nd7']",Van't Kruijs Opening
