WhiteElo,BlackElo,Result,Moves,OpeningName
2010,1996,1-0,"['e4', 'd6', 'Nf3', 'Nd7', 'd4', 'e6', 'Bd3', 'Be7', 'c4', 'c5']",Pirc Defense
2203,2529,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'c6', 'Ne2', 'g6', 'h3', 'Bg7']",Pirc Defense
2075,2013,1-0,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nd7', 'Be3', 'e5', 'Nf3', 'Be7']",Pirc Defense
2085,2393,1/2-1/2,"['e4', 'd6', 'Bc4', 'Nf6', 'd4', 'c6', 'e5', 'dxe5', 'dxe5', 'Qxd1+']",Pirc Defense
2032,2031,1-0,"['e4', 'd6', 'Nf3', 'e5', 'h3', 'Bd7', 'd4', 'exd4', 'Qxd4', 'Nc6']",Pirc Defense
2715,2619,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'h4', 'h5', 'Bc4', 'c6']",Pirc Defense
1926,1921,0-1,"['e4', 'd6', 'd3', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O']",Pirc Defense
2232,2198,1-0,"['e4', 'd6', 'd4', 'c6', 'Nf3', 'g6', 'c3', 'Bg7', 'Bd3', 'Nf6']",Pirc Defense
2171,2110,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
2063,2049,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'Ne2', 'c6', 'O-O', 'Qc7']",Pirc Defense
2154,2159,1-0,"['e4', 'd6', 'd4', 'c6', 'f4', 'g6', 'c4', 'Bg7', 'Nf3', 'Nf6']",Pirc Defense
1928,1932,0-1,"['e4', 'd6', 'd4', 'e6', 'Nc3', 'Qe7', 'f4', 'c6', 'Nf3', 'f6']",Pirc Defense
1918,1909,1-0,"['e4', 'd6', 'Nc3', 'g6', 'Bc4', 'Bg7', 'd3', 'e5', 'Nge2', 'Ne7']",Pirc Defense
1815,1877,1-0,"['e4', 'd6', 'Nf3', 'a6', 'd4', 'b6', 'Nc3', 'Bb7', 'Be3', 'e6']",Pirc Defense
2112,2132,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Ne2', 'Bg7', 'O-O', 'O-O']",Pirc Defense
2068,2111,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'Nc3', 'e5', 'd3', 'Nc6', 'f4', 'exf4']",Pirc Defense
1896,1894,1-0,"['e4', 'd6', 'd4', 'b6', 'e5', 'Bb7', 'exd6', 'exd6', 'Ba6', 'Bxa6']",Pirc Defense
2086,2015,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'c6', 'Be3', 'Bg7']",Pirc Defense
1895,1896,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'Nc3', 'g6', 'd3', 'Bg7', 'f4', 'O-O']",Pirc Defense
1826,1823,0-1,"['e4', 'd6', 'd4', 'g6', 'Bd2', 'Bg7', 'Bc3', 'Nf6', 'Bd3', 'O-O']",Pirc Defense
2042,2105,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'Nbd7', 'f3', 'e5', 'd5', 'Be7']",Pirc Defense
1923,1922,0-1,"['e4', 'd6', 'Nc3', 'e5', 'Bc4', 'Be6', 'Bxe6', 'fxe6', 'Nge2', 'Nf6']",Pirc Defense
2071,2062,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'd3', 'e5', 'Ne2', 'c6', 'O-O', 'a5']",Pirc Defense
2022,2017,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'Bg7', 'f3', 'O-O']",Pirc Defense
2158,2198,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'c5', 'Be3', 'cxd4']",Pirc Defense
1882,1969,0-1,"['e4', 'd6', 'e5', 'Nd7', 'exd6', 'cxd6', 'd4', 'Ngf6', 'Be2', 'g6']",Pirc Defense
2189,2203,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'd3', 'g6', 'Be2', 'Bg7', 'Bd2', 'O-O']",Pirc Defense
1876,1867,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'Qd6', 'Nf3', 'Bg4']",Pirc Defense
1816,1998,0-1,"['e4', 'd6', 'Nf3', 'Nc6', 'd4', 'e5', 'dxe5', 'Nxe5', 'Nxe5', 'dxe5']",Pirc Defense
1861,1860,1-0,"['e4', 'd6', 'Bc4', 'Nf6', 'c3', 'Nxe4', 'Nf3', 'd5', 'Bb3', 'Bg4']",Pirc Defense
2369,2419,1-0,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nd7', 'f4', 'Qc7', 'Nf3', 'e5']",Pirc Defense
1933,1916,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'c3', 'g6', 'Qb3', 'e6', 'f3', 'Bg7']",Pirc Defense
1895,1909,1-0,"['e4', 'd6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'e5', 'dxe5', 'd3', 'Bg4']",Pirc Defense
2140,2131,1-0,"['e4', 'd6', 'Nf3', 'f5', 'exf5', 'Bxf5', 'Nc3', 'Qc8', 'd4', 'Nf6']",Pirc Defense
2173,2514,0-1,"['e4', 'd6', 'd4', 'a6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'Nc3', 'e6']",Pirc Defense
2404,2444,0-1,"['e4', 'd6', 'Nf3', 'c6', 'Bc4', 'g6', 'O-O', 'Nf6', 'Bb3', 'Bg7']",Pirc Defense
2083,2379,0-1,"['e4', 'd6', 'Bc4', 'Nf6', 'Qf3', 'c6', 'e5', 'dxe5', 'g4', 'e4']",Pirc Defense
2233,2145,0-1,"['e4', 'd6', 'Nf3', 'e5', 'Nc3', 'Be6', 'd4', 'exd4', 'Nxd4', 'Nc6']",Pirc Defense
2256,2259,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Nd2', 'Bg7', 'f3', 'O-O']",Pirc Defense
1989,2006,1-0,"['e4', 'd6', 'Bc4', 'a6', 'd4', 'b5', 'Bb3', 'Bb7', 'Nd2', 'Nd7']",Pirc Defense
2013,2013,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'c3', 'c6', 'd3', 'e6', 'Nbd2', 'e5']",Pirc Defense
2182,2132,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nd2', 'g6', 'g3', 'Bg7', 'Bg2', 'c5']",Pirc Defense
1953,1913,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Nf3', 'e5', 'dxe5', 'dxe5']",Pirc Defense
1838,1844,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bc4', 'e5', 'd5', 'c6']",Pirc Defense
1978,1959,1-0,"['e4', 'd6', 'd4', 'e6', 'g3', 'a6', 'Bg2', 'Nd7', 'Ne2', 'Rb8']",Pirc Defense
2477,2553,0-1,"['e4', 'd6', 'Nc3', 'Nd7', 'Nf3', 'e5', 'd4', 'Ngf6', 'dxe5', 'dxe5']",Pirc Defense
2453,2561,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'a6', 'Qd2', 'b5']",Pirc Defense
1803,1816,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bc4', 'e5', 'Bg5', 'Be7']",Pirc Defense
1895,1842,0-1,"['e4', 'd6', 'd4', 'e6', 'f3', 'h6', 'Be3', 'g6', 'Qd2', 'Bg7']",Pirc Defense
1944,2035,1-0,"['e4', 'd6', 'd4', 'b6', 'Nf3', 'Bb7', 'Bd3', 'Nd7', 'O-O', 'e5']",Pirc Defense
1821,1815,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'Nc6']",Pirc Defense
1907,2011,1-0,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Bd3', 'e6', 'O-O', 'h6']",Pirc Defense
2013,1965,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bd3', 'Bg7', 'Nge2', 'O-O']",Pirc Defense
1893,1895,1-0,"['e4', 'd6', 'Nf3', 'g6', 'Be2', 'Bg7', 'Nc3', 'Nd7', 'd4', 'Ngf6']",Pirc Defense
1973,2060,0-1,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Qc7', 'Nf3', 'Nd7', 'Bd3', 'e5']",Pirc Defense
2410,2389,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'h3', 'O-O']",Pirc Defense
1823,2044,0-1,"['e4', 'd6', 'Nf3', 'g6', 'd4', 'a6', 'c3', 'b5', 'Bf4', 'Bb7']",Pirc Defense
2010,2012,1-0,"['e4', 'd6', 'd4', 'g6', 'Bd3', 'Bg7', 'c3', 'Nf6', 'Qc2', 'e5']",Pirc Defense
2259,2232,1-0,"['e4', 'd6', 'Nf3', 'g6', 'd4', 'Bg7', 'Nc3', 'Nf6', 'Be2', 'c6']",Pirc Defense
2116,2095,1-0,"['e4', 'd6', 'Nc3', 'e5', 'f3', 'Nc6', 'd3', 'Nf6', 'Be3', 'Be6']",Pirc Defense
1902,1907,1-0,"['e4', 'd6', 'd4', 'Bg4', 'Qxg4', 'Nf6', 'Qf3', 'e5', 'dxe5', 'dxe5']",Pirc Defense
2201,2201,0-1,"['e4', 'd6', 'Nc3', 'e5', 'd4', 'Nc6', 'dxe5', 'Be6', 'exd6', 'Bxd6']",Pirc Defense
3004,2819,1-0,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Bc4', 'c6', 'O-O', 'Nf6']",Pirc Defense
2074,2081,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O']",Pirc Defense
2129,2138,0-1,"['e4', 'd6', 'Nf3', 'c5', 'c3', 'Nc6', 'Bb5', 'Bd7', 'O-O', 'a6']",Pirc Defense
1925,1902,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'h3', 'c6']",Pirc Defense
2079,2082,0-1,"['e4', 'd6', 'd4', 'a6', 'Nc3', 'g6', 'Bd3', 'Bg7', 'Be3', 'Nd7']",Pirc Defense
2147,2153,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'Nf6', 'h4', 'O-O']",Pirc Defense
1884,1895,0-1,"['e4', 'd6', 'd4', 'e6', 'c4', 'Nf6', 'Nc3', 'Be7', 'Bg5', 'O-O']",Pirc Defense
2446,2340,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'Bc4', 'Bg7', 'd3', 'O-O']",Pirc Defense
1859,1911,0-1,"['e4', 'd6', 'Nf3', 'c6', 'Nc3', 'g6', 'd4', 'Bg7', 'e5', 'dxe5']",Pirc Defense
1893,1873,1-0,"['e4', 'd6', 'Nf3', 'c6', 'Bc4', 'a5', 'O-O', 'h6', 'a4', 'g6']",Pirc Defense
1861,1860,1-0,"['e4', 'd6', 'c3', 'Nf6', 'f3', 'd5', 'e5', 'Nfd7', 'd4', 'f6']",Pirc Defense
1825,1832,0-1,"['e4', 'd6', 'd4', 'e6', 'Nf3', 'h6', 'Bd3', 'a6', 'O-O', 'b6']",Pirc Defense
1844,1844,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bd3', 'Bg7', 'Nge2', 'O-O']",Pirc Defense
2289,2344,0-1,"['e4', 'd6', 'd4', 'Nc6', 'Bd3', 'e5', 'dxe5', 'Nxe5', 'f4', 'Nxd3+']",Pirc Defense
2029,2021,1-0,"['e4', 'd6', 'Nc3', 'e6', 'Bc4', 'g6', 'f4', 'Bg7', 'Nf3', 'Nc6']",Pirc Defense
1940,1975,1-0,"['e4', 'd6', 'd3', 'c6', 'Nd2', 'h6', 'Ngf3', 'Nf6', 'Be2', 'Bg4']",Pirc Defense
1871,1887,0-1,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Nf6', 'Be3', 'Bg4', 'Bd3', 'Bxf3']",Pirc Defense
1828,1819,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Nbd7', 'd3', 'e5', 'f4', 'c6']",Pirc Defense
2497,2364,0-1,"['e4', 'd6', 'd4', 'c6', 'Nf3', 'Nd7', 'Bc4', 'Qc7', 'O-O', 'e5']",Pirc Defense
1961,1981,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'c3', 'Nbd7', 'Ne2', 'c6']",Pirc Defense
2172,2194,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'dxe5', 'Nfd7', 'exd6', 'Bxd6']",Pirc Defense
2153,2195,1-0,"['e4', 'd6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'd4', 'e6', 'Bg5', 'Ne7']",Pirc Defense
2440,2301,0-1,"['e4', 'd6', 'Nc3', 'g6', 'd3', 'Bg7', 'f4', 'Nf6', 'Nf3', 'O-O']",Pirc Defense
2783,2672,1-0,"['e4', 'd6', 'Nc3', 'Nc6', 'f4', 'Nf6', 'Nf3', 'e5', 'Bc4', 'exf4']",Pirc Defense
2078,2065,0-1,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'Nd7', 'Nf3', 'e5', 'Bd3', 'Qc7']",Pirc Defense
2454,2609,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'f4', 'exd4', 'Nf3', 'Nc6']",Pirc Defense
1864,1934,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f4', 'c5', 'c3', 'cxd4']",Pirc Defense
2079,1996,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'Nf3', 'Nbd7', 'Bc4', 'c6']",Pirc Defense
2197,2295,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'h3', 'a6', 'a4', 'Nc6']",Pirc Defense
2212,2143,0-1,"['e4', 'd6', 'd4', 'a5', 'a4', 'Nf6', 'Bd3', 'g6', 'f4', 'Bg7']",Pirc Defense
2022,2049,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'd4', 'g6', 'f4', 'Bg7', 'Nf3', 'c5']",Pirc Defense
1986,1980,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nd2', 'e6', 'c3', 'Be7', 'Bd3', 'O-O']",Pirc Defense
2144,2139,0-1,"['e4', 'd6', 'd4', 'e6', 'Nf3', 'Ne7', 'Bd3', 'Nd7', 'c3', 'b6']",Pirc Defense
2149,2117,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'e5', 'dxe5', 'dxe5', 'Nf3', 'Nc6']",Pirc Defense
2444,2451,0-1,"['e4', 'd6', 'd4', 'c6', 'Nc3', 'b5', 'd5', 'b4', 'Nce2', 'c5']",Pirc Defense
2498,2510,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd4', 'g6', 'Bd3', 'Bg7', 'O-O', 'Nbd7']",Pirc Defense
2668,2616,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'e5', 'dxe5', 'Nxe5', 'Bg7']",Pirc Defense
2171,2135,1-0,"['e4', 'd6', 'd4', 'c6', 'Bd3', 'g6', 'Nf3', 'Bg7', 'O-O', 'Qc7']",Pirc Defense
2329,2309,1-0,"['e4', 'd6', 'Nf3', 'g6', 'Nc3', 'Nf6', 'd4', 'Bg7', 'h3', 'O-O']",Pirc Defense
1853,1859,1-0,"['e4', 'd6', 'd4', 'e6', 'Nf3', 'c6', 'c4', 'a6', 'Nc3', 'Nd7']",Pirc Defense
1958,1912,0-1,"['e4', 'd6', 'Nf3', 'Nd7', 'Nc3', 'Ngf6', 'd4', 'e5', 'Bc4', 'h6']",Pirc Defense
1992,2114,0-1,"['e4', 'd6', 'Nf3', 'f5', 'Bc4', 'fxe4', 'Ng5', 'd5', 'Bb3', 'Nf6']",Pirc Defense
1963,1903,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Bc4', 'e5', 'dxe5', 'dxe5']",Pirc Defense
2128,2141,0-1,"['e4', 'd6', 'a3', 'e5', 'd4', 'Be7', 'c3', 'Nc6', 'Bc4', 'exd4']",Pirc Defense
2013,2132,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'd4', 'Bg7', 'Be3', 'O-O']",Pirc Defense
1973,2034,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'c5', 'd5', 'a6', 'c4', 'g6']",Pirc Defense
2032,2114,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'Nbd7', 'Be3', 'e5', 'dxe5', 'dxe5']",Pirc Defense
1922,1939,0-1,"['e4', 'd6', 'd4', 'e6', 'd5', 'Qe7', 'dxe6', 'fxe6', 'Nf3', 'h6']",Pirc Defense
2097,1932,1-0,"['e4', 'd6', 'Nc3', 'e5', 'd4', 'Nf6', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
2482,2390,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'Nf6', 'Bg5', 'Nbd7']",Pirc Defense
1864,2372,0-1,"['e4', 'd6', 'Nf3', 'c6', 'd4', 'Nd7', 'c4', 'Qc7', 'Nc3', 'e5']",Pirc Defense
2275,2308,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'Nbd7', 'Be2', 'e5', 'O-O', 'Be7']",Pirc Defense
2171,2149,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'c6', 'f3', 'Nf6']",Pirc Defense
2404,2066,1-0,"['e4', 'd6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'd4', 'Nd7', 'Be3', 'a6']",Pirc Defense
2216,2205,0-1,"['e4', 'd6', 'Nc3', 'e6', 'd4', 'Be7', 'Be3', 'Nf6', 'Qd2', 'O-O']",Pirc Defense
2571,2558,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'e6', 'h3', 'f6', 'a4', 'Nh6']",Pirc Defense
1876,1854,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'c6', 'Bc4', 'Nbd7', 'O-O', 'Qc7']",Pirc Defense
2158,2124,1-0,"['e4', 'd6', 'b3', 'Nf6', 'd3', 'g6', 'Bb2', 'Bg7', 'f4', 'O-O']",Pirc Defense
1977,1945,0-1,"['e4', 'd6', 'd4', 'e6', 'd5', 'e5', 'f4', 'c5', 'fxe5', 'dxe5']",Pirc Defense
1968,1903,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Nf3', 'Bg7', 'Nc3', 'O-O']",Pirc Defense
1850,1845,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'g6', 'Bc4', 'e6']",Pirc Defense
1998,2018,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Pirc Defense
2028,2040,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'd4', 'g6', 'Bd3', 'Bg7', 'c3', 'O-O']",Pirc Defense
1982,2163,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'a6', 'd4', 'Nc6', 'd5', 'Ne5']",Pirc Defense
2140,2185,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'f3', 'Bg7', 'f4', 'O-O']",Pirc Defense
2137,2334,1-0,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'f4', 'Nf6', 'Nf3', 'c5']",Pirc Defense
2436,2402,1-0,"['e4', 'd6', 'Nc3', 'Nf6', 'd3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O']",Pirc Defense
2070,2056,1-0,"['e4', 'd6', 'c4', 'g6', 'Nc3', 'Bg7', 'g3', 'e6', 'h3', 'Ne7']",Pirc Defense
2155,2208,0-1,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'c6', 'f4', 'e5', 'dxe5', 'dxe5']",Pirc Defense
1860,1898,1-0,"['e4', 'd6', 'd4', 'g6', 'Be3', 'Bg7', 'Nf3', 'Nf6', 'Bd3', 'Nc6']",Pirc Defense
1850,1831,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Be3', 'Nxe4', 'Bd3', 'Nf6', 'Nf3', 'Nc6']",Pirc Defense
1815,1869,1-0,"['e4', 'd6', 'd4', 'g6', 'Bd3', 'Bg7', 'Nf3', 'Nc6', 'c3', 'Nf6']",Pirc Defense
1943,1986,1-0,"['e4', 'd6', 'Nf3', 'e5', 'd4', 'Nc6', 'c3', 'Bg4', 'Bb5', 'Qd7']",Pirc Defense
2240,2231,0-1,"['e4', 'd6', 'Nf3', 'c5', 'Nc3', 'g6', 'Bc4', 'Nc6', 'a3', 'Bg7']",Pirc Defense
1945,2013,0-1,"['e4', 'd6', 'd4', 'c6', 'f4', 'Nd7', 'e5', 'dxe5', 'dxe5', 'e6']",Pirc Defense
1962,1892,1-0,"['e4', 'd6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'Bc4', 'Bg4', 'd4', 'c6']",Pirc Defense
1826,1831,0-1,"['e4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'g6', 'Bc4', 'Bg7', 'Ng5', 'e6']",Pirc Defense
1813,1818,0-1,"['e4', 'd6', 'd3', 'g6', 'Nd2', 'Bg7', 'Ngf3', 'Nc6', 'g3', 'e5']",Pirc Defense
2207,2161,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bc4', 'Nxe4']",Pirc Defense
2021,1922,0-1,"['e4', 'd6', 'd4', 'd5', 'Bd3', 'dxe4', 'Bxe4', 'Nf6', 'Bf3', 'Bf5']",Pirc Defense
2086,2062,1-0,"['e4', 'd6', 'd4', 'e6', 'Bd3', 'Be7', 'Nf3', 'Nf6', 'O-O', 'O-O']",Pirc Defense
1911,1910,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'Nbd7', 'd4', 'g6', 'e5', 'dxe5']",Pirc Defense
2208,2204,1-0,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'Nd7', 'Be3', 'e5']",Pirc Defense
1850,1836,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Bd3', 'g6', 'Ne2', 'Bg7', 'O-O', 'O-O']",Pirc Defense
2227,2366,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'Bh6', 'Bg7', 'Bxg7', 'Rg8']",Pirc Defense
1985,1985,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'Nbd7', 'Nxd7', 'Bxd7']",Pirc Defense
1931,1911,1-0,"['e4', 'd6', 'd4', 'Nf6', 'Nc3', 'g6', 'f3', 'Bg7', 'Bc4', 'Be6']",Pirc Defense
2091,2149,0-1,"['e4', 'd6', 'd4', 'a5', 'c4', 'Nf6', 'Nf3', 'g6', 'Bd3', 'Bg7']",Pirc Defense
1977,1972,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'Bc4', 'Bg7', 'd4', 'O-O']",Pirc Defense
1941,1927,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'Nbd7', 'Nxf7', 'Kxf7']",Pirc Defense
2022,2030,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bd3', 'O-O']",Pirc Defense
1883,1842,1-0,"['e4', 'd6', 'Nf3', 'e5', 'd3', 'a6', 'Be2', 'Nc6', 'c4', 'f5']",Pirc Defense
2257,2239,0-1,"['e4', 'd6', 'Nc3', 'Nd7', 'Bc4', 'e6', 'd3', 'Ne7', 'Bb3', 'g6']",Pirc Defense
2061,2077,0-1,"['e4', 'd6', 'Nf3', 'c6', 'd4', 'Nd7', 'c4', 'Qc7', 'Nc3', 'e5']",Pirc Defense
2196,2223,0-1,"['e4', 'd6', 'd3', 'Nf6', 'Nd2', 'e5', 'g3', 'c5', 'Bg2', 'Nc6']",Pirc Defense
1945,1945,0-1,"['e4', 'd6', 'd3', 'Bg4', 'Qe2', 'Bxe2', 'Bxe2', 'Nc6', 'c3', 'Nf6']",Pirc Defense
2192,2199,1-0,"['e4', 'd6', 'd3', 'g6', 'Nf3', 'Bg7', 'Be2', 'Nd7', 'O-O', 'e5']",Pirc Defense
2154,2170,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'a6', 'd3', 'Nc6', 'Be2', 'Bg4']",Pirc Defense
1879,2437,0-1,"['e4', 'd6', 'Nc3', 'g6', 'd4', 'Bg7', 'Bf4', 'Nf6', 'e5', 'O-O']",Pirc Defense
1959,1946,0-1,"['e4', 'd6', 'd4', 'g6', 'c3', 'Bg7', 'Bg5', 'Nf6', 'Nd2', 'O-O']",Pirc Defense
2043,2072,0-1,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'a6', 'd4', 'Nc6', 'Be3', 'Bg4']",Pirc Defense
2201,2147,0-1,"['e4', 'd6', 'd4', 'g6', 'f4', 'Bg7', 'Nf3', 'Nf6', 'Bd3', 'O-O']",Pirc Defense
1818,1820,1-0,"['e4', 'd6', 'd4', 'g6', 'c4', 'c6', 'Nc3', 'Bg7', 'Nf3', 'e5']",Pirc Defense
1957,1844,1-0,"['e4', 'd6', 'Bc4', 'e5', 'Nf3', 'h6', 'd4', 'Nd7', 'dxe5', 'dxe5']",Pirc Defense
1975,2008,0-1,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Bc4', 'Nc6', 'Be3', 'e5']",Pirc Defense
2057,1986,1-0,"['e4', 'd6', 'd4', 'Nf6', 'c4', 'Nbd7', 'Nc3', 'e5', 'Be3', 'c6']",Pirc Defense
2148,2079,0-1,"['e4', 'd6', 'Nf3', 'c5', 'c3', 'Nc6', 'd4', 'cxd4', 'cxd4', 'g6']",Pirc Defense
2488,2479,1-0,"['e4', 'd6', 'd4', 'c6', 'c4', 'g6', 'Nc3', 'Bg7', 'f4', 'Qb6']",Pirc Defense
2045,2082,1-0,"['e4', 'd6', 'Bc4', 'a6', 'a4', 'e6', 'd3', 'g6', 'f4', 'Bg7']",Pirc Defense
2371,2305,0-1,"['e4', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Be3', 'Nc6', 'Qd2', 'Nf6']",Pirc Defense
2302,2225,1-0,"['e4', 'd6', 'd4', 'Kd7', 'c3', 'Kc6', 'Bd3', 'b6', 'Nf3', 'Kb7']",Pirc Defense
2014,2021,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'Nc3', 'Bg4', 'd4', 'e5', 'd5', 'h6']",Pirc Defense
2119,2173,1-0,"['e4', 'd6', 'Nf3', 'Nf6', 'd3', 'g6', 'Nc3', 'Bg7', 'Bd2', 'O-O']",Pirc Defense
2077,2065,0-1,"['e4', 'd6', 'Nf3', 'c5', 'Nc3', 'Nc6', 'Bb5', 'a6', 'Bxc6+', 'bxc6']",Pirc Defense
2065,2113,1/2-1/2,"['e4', 'd6', 'Nf3', 'Nf6', 'e5', 'dxe5', 'Nxe5', 'Nbd7', 'Nxd7', 'Bxd7']",Pirc Defense
